StudentID,Attendance_Percent,Gender,Age,Department,Midterm_Score,Final_Score,Projects_Score,Total_Score,Extracurricular_Activities,Parent_Education_Level,Family_Income_Level
S12367,83.77,Female,23,Business,51.67,86.8,73.3,77.876,No,None,Low
S12396,97.27,Female,23,CS,64.67,78.87,88.61,79.335,Yes,Bachelor's,Medium
S12400,81.02,Female,20,Business,89.95,50.14,77.24,69.4275,Yes,High School,Low
S12402,67.67,Male,24,CS,60.31,54.17,51.64,57.559,Yes,Master's,High
S12423,91.81,Female,22,Business,86.43,46.24,89.81,76.676,Yes,High School,Medium
S12437,60.41,Female,19,CS,44.68,61.45,67.51,65.44,No,None,Medium
S12473,68.62,Female,19,Business,85.45,76.57,81.61,80.1395,No,PhD,Low
S12522,98.95,Male,21,Mathematics,96.46,89.05,65.24,78.023,Yes,Bachelor's,Low
S12524,63.16,Female,23,Business,51.11,40.36,76.05,60.769,No,PhD,Low
S12552,90.27,Male,18,Business,72.92,83.31,89.62,79.2665,No,PhD,High
S12563,60.65,Male,23,Engineering,63.7,74.72,64.51,69.571,Yes,Bachelor's,High
S12626,63.36,Male,23,Business,51.61,75.62,59.58,68.2555,Yes,Bachelor's,High
S12636,76.26,Female,24,Engineering,73.46,65.85,80.61,74.8725,No,Bachelor's,High
S12639,85.03,Male,23,Engineering,57.42,63.53,97.16,74.7215,No,Master's,Low
S12642,74.77,Male,22,CS,72.88,90.99,81.81,82.298,No,Master's,Low
S12645,66.39,Male,21,CS,57.67,89.51,75.13,69.14,No,None,Low
S12669,67.3,Female,20,Business,90.29,84.39,54.65,77.2115,No,Master's,Medium
S12671,97.91,Male,19,Business,49.15,52.8,82.25,69.896,No,PhD,Medium
S12678,64.56,Male,21,Business,45.66,69.9,59.58,62.9435,No,Master's,Medium
S12691,99.11,Female,18,Engineering,61.66,46.31,87.23,68.0065,No,Master's,Medium
S12696,78.76,Female,24,Mathematics,87.43,56.37,50.39,62.858,Yes,None,Low
S12703,72.35,Female,23,Business,52.66,98.41,52.38,68.1445,No,Bachelor's,Low
S12707,88.96,Male,23,Mathematics,92.8,45.89,50.32,62.492,No,Master's,Medium
S12716,89.45,Female,18,Mathematics,68.53,94.48,63.66,71.066,Yes,Master's,Low
S12745,85.91,Male,18,Engineering,65.63,64.33,63.51,66.9245,Yes,Master's,Medium
S12768,60.1,Female,21,Engineering,83.55,44.6,86.34,73.149,No,High School,Low
S12779,0.0,Male,24,Mathematics,40.15,70.14,56.07,56.5135,No,High School,High
S12801,82.67,Male,23,Mathematics,44.8,75.08,84.08,76.729,No,Bachelor's,Medium
S12811,68.53,Female,22,Business,92.01,45.75,96.18,73.2675,No,None,High
S12827,74.25,Female,22,Mathematics,61.33,65.98,96.03,72.6345,Yes,PhD,Medium
S12828,91.83,Female,23,Business,74.13,41.4,50.98,55.923,Yes,Bachelor's,Medium
S12833,73.04,Male,21,Engineering,59.31,84.06,69.2,70.0955,Yes,None,Low
S12837,93.68,Female,23,Mathematics,50.51,65.35,56.03,58.9085,Yes,PhD,High
S12839,72.61,Female,18,Engineering,46.89,92.36,55.49,71.093,Yes,High School,High
S12895,76.45,Female,22,Business,68.62,74.59,58.48,64.426,No,High School,High
S12908,76.28,Male,18,CS,84.04,77.82,64.03,69.626,No,High School,Medium
S12911,63.03,Male,21,Engineering,44.01,97.12,82.72,77.948,Yes,PhD,High
S12966,84.74,Female,22,Mathematics,95.78,74.7,60.8,67.7505,Yes,None,Medium
S12999,67.32,Male,20,CS,86.11,55.71,79.4,70.2425,Yes,PhD,Medium
S13018,61.07,Female,21,Engineering,63.75,68.04,66.63,66.8845,No,High School,High
S13029,64.53,Male,21,CS,51.74,54.54,97.02,75.1245,No,None,Low
S13046,86.95,Male,23,Engineering,61.4,59.88,81.35,74.3955,No,None,Low
S13090,65.68,Female,21,Engineering,76.47,88.37,77.1,77.866,Yes,None,Low
S13110,70.04,Male,22,CS,86.68,86.75,67.84,79.763,No,High School,Low
S13115,73.18,Female,23,CS,69.31,86.85,75.93,77.0395,No,None,Low
S13123,62.38,Male,19,CS,80.07,94.32,96.22,86.2195,Yes,Bachelor's,Low
S13136,66.14,Female,18,CS,79.1,85.92,61.54,70.71,No,PhD,Medium
S13137,89.71,Male,20,Engineering,76.57,75.55,53.73,61.2315,No,High School,High
S13163,63.08,Male,22,Business,82.02,75.89,51.45,66.4085,Yes,None,Medium
S13167,93.1,Female,19,Business,43.55,94.58,77.95,73.7035,No,Bachelor's,Medium
S13176,94.33,Male,24,Business,72.84,84.84,60.53,76.675,No,Bachelor's,Low
S13194,78.61,Female,22,Business,85.0,88.57,75.3,71.745,No,PhD,Low
S13196,82.62,Female,21,CS,49.06,89.22,68.17,66.634,No,Bachelor's,Low
S13219,71.36,Male,21,Mathematics,60.81,87.85,75.71,76.083,No,None,Low
S13225,76.88,Male,19,Engineering,79.88,46.4,59.95,64.2935,No,Master's,Low
S13231,85.34,Female,23,Engineering,50.27,88.66,54.06,69.985,No,High School,Medium
S13253,94.74,Male,22,Business,54.76,97.89,82.23,75.6085,No,None,High
S13267,62.36,Male,21,Engineering,62.94,41.83,66.06,61.211,No,High School,Medium
S13278,89.38,Male,24,Business,68.62,94.66,91.79,79.949,Yes,None,Low
S13282,74.92,Male,20,Mathematics,78.68,94.14,82.32,84.781,No,Master's,Medium
S13290,67.09,Female,20,Business,62.47,95.59,54.19,74.151,No,PhD,High
S13296,60.84,Male,18,CS,84.67,65.24,51.69,63.732,Yes,None,Medium
S13316,79.29,Male,22,CS,83.51,57.32,55.28,63.329,No,Bachelor's,High
S13336,70.34,Male,19,Business,67.6,67.8,77.68,73.18,No,None,Low
S13337,64.35,Female,22,Mathematics,62.71,82.79,70.77,73.3835,Yes,PhD,Medium
S13369,85.94,Female,20,Mathematics,56.16,84.98,57.7,70.864,Yes,PhD,Low
S13397,61.19,Female,23,CS,40.91,49.53,91.12,65.433,Yes,None,Low
S13418,86.9,Female,24,Engineering,49.55,67.28,66.19,62.7905,No,PhD,Medium
S13428,81.06,Female,23,Engineering,97.64,48.0,78.89,73.104,Yes,Bachelor's,Low
S13449,68.97,Female,24,Mathematics,43.23,94.22,86.49,73.528,Yes,Bachelor's,High
S13452,81.29,Male,23,Mathematics,60.44,97.0,65.14,75.5575,Yes,PhD,High
S13470,95.31,Female,19,CS,53.81,74.71,53.68,62.501,Yes,None,Low
S13489,78.59,Male,23,Business,84.54,87.47,81.82,83.9715,Yes,High School,Low
S13494,92.26,Male,20,Engineering,83.59,70.95,75.28,75.654,No,PhD,High
S13523,63.51,Male,22,Business,89.27,48.31,92.46,74.7575,No,None,High
S13558,76.78,Male,18,Engineering,93.3,88.68,69.24,78.99,Yes,High School,Low
S13590,75.22,Female,24,Mathematics,99.11,41.41,70.67,63.9455,Yes,Master's,High
S13602,82.6,Female,22,Engineering,76.91,70.0,98.99,80.582,Yes,None,High
S13611,85.54,Female,19,Business,97.07,48.64,56.18,65.334,Yes,Bachelor's,Low
S13613,91.96,Female,22,CS,49.5,42.52,96.6,67.179,No,None,High
S13628,66.99,Male,20,Mathematics,93.72,82.47,79.61,82.0915,Yes,None,Low
S13634,96.15,Female,20,Mathematics,99.26,43.53,92.09,72.1705,No,Master's,High
S13653,64.86,Female,18,CS,54.82,63.27,55.0,59.887,Yes,PhD,Medium
S13656,82.56,Female,19,Business,67.48,89.9,88.0,78.924,No,PhD,High
S13658,73.21,Male,23,Engineering,50.51,70.57,51.54,60.9365,Yes,PhD,Medium
S13665,97.29,Male,18,Mathematics,40.65,54.42,82.23,58.858,Yes,Bachelor's,Medium
S13674,70.06,Male,20,Business,98.58,59.76,55.7,61.082,No,None,Low
S13687,76.62,Female,20,Business,44.87,42.56,75.83,63.066,No,High School,Medium
S13712,96.18,Male,19,Mathematics,83.51,90.8,94.26,84.9075,Yes,High School,Medium
S13718,75.79,Female,19,Business,53.35,98.78,77.64,73.8595,No,None,Medium
S13729,89.71,Male,19,Engineering,91.13,79.09,53.51,69.5555,Yes,Bachelor's,Medium
S13770,74.02,Male,21,CS,65.47,47.68,93.31,63.5105,Yes,Bachelor's,High
S13771,64.75,Female,24,CS,82.63,89.17,53.3,75.0055,Yes,None,High
S13779,79.26,Female,19,CS,92.95,59.72,81.03,73.2125,Yes,Bachelor's,Medium
S13794,89.7,Male,21,Engineering,53.42,45.76,62.04,61.493,No,PhD,Medium
S13799,61.74,Male,18,Business,64.14,78.69,67.19,74.0125,Yes,Bachelor's,Medium
S13811,73.8,Female,18,CS,84.19,48.93,74.91,68.107,No,PhD,Low
S13814,67.74,Male,18,Engineering,94.97,62.78,82.07,78.351,No,Master's,High
S13825,93.1,Male,24,Business,63.43,82.59,74.79,76.595,No,High School,High
S13836,94.68,Male,21,Business,89.1,42.18,82.03,64.377,Yes,Master's,Medium
S13842,89.31,Male,21,Engineering,42.3,71.12,62.25,65.808,Yes,Master's,Low
S13853,84.26,Female,18,Business,81.92,59.11,72.22,70.629,No,High School,Low
S13856,86.96,Male,18,CS,75.52,93.09,51.51,76.0955,Yes,High School,Low
S13863,60.11,Female,23,Business,64.56,84.45,57.51,72.649,Yes,None,Medium
S13881,67.04,Male,19,Mathematics,98.55,45.61,67.45,67.9845,Yes,PhD,Medium
S13894,81.31,Female,24,Business,79.99,42.15,75.91,64.0705,No,Master's,Low
S13913,81.44,Male,19,Engineering,48.04,54.46,54.07,59.937,Yes,Master's,Low
S13936,85.19,Female,20,Mathematics,99.06,57.24,64.71,72.3315,Yes,None,Low
S13945,62.19,Female,21,Business,60.81,52.07,64.27,65.679,Yes,PhD,Medium
S13950,66.52,Male,20,CS,64.26,94.99,55.37,70.3675,No,PhD,Medium
S13961,78.47,Male,23,Business,94.09,42.6,83.6,69.998,Yes,PhD,Low
S13962,85.25,Female,23,Business,67.27,82.37,99.86,77.0225,No,Bachelor's,High
S13978,86.71,Female,18,Mathematics,84.14,89.14,83.73,82.329,No,Bachelor's,High
S13989,74.53,Female,23,Business,94.76,60.94,54.88,61.3065,Yes,None,Low
S13997,63.23,Male,20,Engineering,74.69,77.21,95.35,81.754,No,High School,High
S14054,67.72,Male,20,Mathematics,85.66,74.57,71.95,75.8445,No,Master's,Low
S14067,90.63,Female,23,Engineering,83.67,93.94,73.71,77.3355,Yes,High School,High
S14095,89.16,Male,24,Mathematics,94.41,78.93,96.72,85.02,Yes,None,High
S14109,80.42,Male,19,Engineering,79.47,94.41,63.21,75.636,No,Bachelor's,Low
S14110,92.77,Female,23,CS,45.6,92.32,95.87,80.4785,No,Bachelor's,High
S14114,92.74,Male,21,CS,79.85,80.94,51.18,65.8505,No,Bachelor's,Medium
S14136,61.16,Male,24,Mathematics,67.03,49.93,69.51,65.921,Yes,PhD,Medium
S14185,61.89,Male,23,CS,44.44,99.28,66.92,74.5595,No,PhD,High
S14187,90.9,Male,22,CS,60.24,62.83,85.87,70.2605,No,Bachelor's,High
S14273,96.99,Male,22,Engineering,91.84,56.97,75.91,69.334,No,PhD,Medium
S14288,60.43,Female,21,Mathematics,57.28,81.84,73.1,72.8595,No,Bachelor's,High
S14290,62.54,Male,19,CS,49.56,92.91,83.34,79.5265,No,PhD,Medium
S14357,87.55,Female,24,Mathematics,87.35,78.15,74.32,79.9,Yes,None,Low
S14375,83.27,Male,19,Mathematics,67.6,62.35,95.75,77.123,No,Bachelor's,High
S14386,63.32,Male,20,Business,47.34,90.86,94.24,81.0375,Yes,PhD,High
S14394,72.53,Female,20,Mathematics,82.64,80.92,87.27,78.424,No,None,High
S14397,75.85,Female,20,Business,61.57,90.7,64.84,71.719,Yes,PhD,Medium
S14403,81.46,Male,20,Engineering,59.29,88.46,82.79,73.446,No,Master's,High
S14410,90.26,Male,19,CS,98.26,64.5,53.54,68.589,Yes,None,Medium
S14420,82.81,Male,18,Engineering,92.13,87.04,61.97,76.276,No,High School,High
S14436,96.09,Female,21,Business,96.35,69.97,97.96,84.8275,Yes,Master's,High
S14442,88.32,Male,22,Mathematics,77.4,77.0,51.8,63.599,Yes,Bachelor's,Medium
S14458,95.59,Male,19,Mathematics,49.72,94.18,94.92,79.653,No,None,Medium
S14465,78.51,Female,19,Business,67.45,75.52,80.26,72.998,Yes,High School,Medium
S14474,65.63,Male,19,CS,76.66,74.65,87.76,81.9415,Yes,PhD,Low
S14478,94.98,Female,18,Engineering,96.07,40.66,95.15,72.9245,No,None,High
S14485,77.52,Male,24,Mathematics,80.73,99.14,68.16,83.5645,No,None,High
S14505,71.95,Female,18,Mathematics,44.74,57.14,78.52,59.4625,No,PhD,High
S14516,73.77,Female,24,Engineering,79.7,91.92,98.24,85.942,Yes,Bachelor's,Low
S14525,84.69,Male,20,Business,59.36,49.26,68.66,60.978,Yes,Master's,Low
S14533,89.95,Female,19,Engineering,41.34,60.13,56.6,58.8235,Yes,None,Low
S14535,79.47,Female,19,Engineering,79.55,49.99,80.6,71.9275,Yes,Master's,Low
S14540,95.94,Female,21,CS,84.7,85.41,92.55,80.3275,No,High School,Medium
S14545,93.64,Male,23,Engineering,92.39,90.67,94.4,82.7025,No,High School,Medium
S14549,85.56,Female,23,Business,87.85,51.71,64.06,71.34,No,High School,Low
S14551,95.63,Female,21,Business,44.36,45.67,75.48,63.755,Yes,PhD,Low
S14556,70.65,Male,23,Mathematics,54.97,66.79,63.71,62.8495,Yes,Bachelor's,Low
S14573,63.61,Female,18,Mathematics,40.18,62.97,76.63,62.027,No,None,Low
S14583,96.12,Male,19,Business,49.19,41.61,70.67,58.571,No,Master's,Medium
S14589,96.38,Male,20,Mathematics,48.42,62.72,63.23,61.9475,Yes,Master's,High
S14594,74.39,Female,18,Business,73.33,54.91,62.31,64.465,Yes,Bachelor's,High
S14669,62.98,Female,21,Mathematics,90.24,57.76,73.35,66.8445,Yes,PhD,High
S14671,85.24,Male,23,Engineering,56.44,45.22,99.38,70.6375,No,High School,Medium
S14681,66.3,Female,23,Business,53.85,58.85,65.66,66.991,No,Master's,High
S14684,74.4,Male,21,Engineering,59.16,54.07,91.98,73.4175,No,Master's,Medium
S14698,88.09,Female,19,Business,65.37,60.87,53.36,63.406,Yes,Bachelor's,Low
S14708,88.17,Female,21,Mathematics,85.51,65.56,95.25,83.8515,Yes,None,Medium
S14721,84.43,Female,24,Engineering,74.63,63.02,72.1,76.858,Yes,Bachelor's,Low
S14731,67.33,Female,19,Engineering,59.71,92.37,92.17,79.7945,No,Bachelor's,Medium
S14754,93.34,Female,20,Mathematics,66.7,76.52,81.49,73.5625,No,Master's,Low
S14764,72.93,Female,20,Business,84.18,74.14,87.64,79.4685,Yes,PhD,Medium
S14767,80.36,Male,21,Engineering,89.2,57.08,57.08,66.936,No,Bachelor's,Medium
S14781,60.53,Female,21,CS,52.3,47.2,76.56,65.241,No,Bachelor's,High
S14797,62.87,Female,22,Mathematics,91.44,86.64,60.18,73.5575,Yes,None,High
S14827,61.62,Male,22,Business,58.12,73.04,91.49,70.825,Yes,Bachelor's,Medium
S14839,74.54,Male,23,Mathematics,94.83,79.13,51.79,74.8165,No,Bachelor's,Medium
S14847,86.24,Male,24,Business,74.45,84.03,59.21,65.303,No,Master's,Low
S14849,81.4,Male,22,CS,67.19,69.07,86.69,69.3605,No,Master's,Medium
S14851,87.15,Female,19,Mathematics,94.86,88.19,58.12,72.247,No,Master's,High
S14860,68.99,Male,18,CS,77.09,74.49,67.38,70.4115,Yes,PhD,High
S14872,95.18,Male,24,Business,40.35,44.66,58.68,56.924,No,Master's,High
S14964,82.91,Female,19,Business,43.44,66.6,86.33,72.7145,Yes,Bachelor's,Medium
S14978,81.3,Male,19,CS,96.46,90.01,77.3,78.3315,No,Bachelor's,Medium
S14988,89.18,Female,19,Engineering,69.31,0.0,78.55,74.734,Yes,Bachelor's,High
S14994,75.92,Female,19,Mathematics,58.18,42.62,85.15,61.6775,No,Bachelor's,Medium
S10433,98.62,Male,20,Engineering,51.86,45.89,91.87,71.1005,No,None,Low
S10448,93.85,Female,19,Business,54.18,63.19,87.73,72.244,No,PhD,Medium
S10486,84.85,Female,20,Business,42.13,73.16,98.73,75.254,Yes,High School,High
S10517,80.49,Male,20,CS,41.06,68.1,71.86,63.67,Yes,High School,High
S10534,78.21,Male,21,Business,49.05,97.01,69.48,70.9555,Yes,High School,Low
S10558,86.29,Male,20,Mathematics,75.95,76.45,50.45,73.2675,No,None,Medium
S10565,84.37,Female,24,Engineering,83.93,64.98,50.37,67.8825,Yes,PhD,Low
S10569,66.88,Male,20,Business,89.75,70.34,83.99,81.0215,No,None,Low
S10577,77.93,Male,20,Business,83.25,77.76,54.49,66.559,No,PhD,Medium
S10607,90.41,Female,18,Mathematics,91.57,51.75,73.96,67.065,No,High School,High
S10636,73.55,Female,22,Engineering,43.49,90.67,93.19,74.004,No,High School,Low
S10649,84.6,Male,20,Engineering,83.33,82.83,57.69,66.383,No,Master's,Medium
S10660,66.35,Female,18,Business,92.12,85.24,65.43,77.215,Yes,None,Low
S10672,61.21,Male,18,CS,87.15,48.24,97.79,76.1075,No,PhD,Medium
S10714,81.52,Male,18,Engineering,82.61,42.81,60.42,63.33,No,None,High
S10727,90.56,Female,24,CS,77.4,61.87,86.92,75.108,No,Bachelor's,High
S10732,87.39,Female,24,CS,44.73,77.66,79.53,67.7515,Yes,None,Medium
S10735,82.29,Male,19,Engineering,45.5,80.43,75.22,69.292,Yes,Master's,Medium
S10749,63.08,Female,24,Engineering,60.45,50.51,56.21,59.119,No,High School,Low
S10769,79.3,Female,22,Engineering,58.89,48.85,58.72,58.4175,No,PhD,Medium
S10788,84.84,Male,19,Engineering,99.96,58.34,63.82,74.611,No,Master's,Medium
S10802,72.11,Female,23,CS,76.42,52.68,94.15,80.5085,No,PhD,High
S10814,70.06,Male,20,Engineering,56.91,50.29,62.74,62.711,No,Master's,High
S10860,60.78,Female,21,Mathematics,45.19,54.49,63.88,58.661,Yes,Bachelor's,High
S10884,67.0,Male,23,Business,81.36,71.18,93.25,84.715,No,None,Medium
S10886,81.45,Female,22,Mathematics,43.18,78.96,83.21,73.6365,No,PhD,High
S10902,85.88,Male,23,Engineering,51.04,68.94,52.67,62.8325,No,PhD,High
S10917,80.45,Male,22,Engineering,93.55,49.65,61.13,68.539,No,None,High
S10933,83.16,Male,19,CS,91.78,65.31,58.99,71.085,No,Master's,Low
S10946,74.89,Male,21,Mathematics,92.07,41.76,70.0,68.481,Yes,Master's,Medium
S10951,62.45,Female,24,CS,65.7,65.65,94.03,75.2405,Yes,None,Medium
S10986,66.18,Female,19,Engineering,59.72,66.93,59.21,69.9145,Yes,Bachelor's,High
S11023,86.99,Female,19,CS,82.55,85.77,54.0,67.869,No,None,High
S11033,87.55,Male,18,Mathematics,71.29,49.51,90.37,72.074,Yes,PhD,Medium
S11048,88.39,Male,18,Mathematics,41.47,70.94,95.98,70.8095,No,PhD,Low
S11070,76.52,Male,18,CS,76.41,82.52,57.58,73.563,Yes,PhD,Low
S11083,62.11,Female,20,Business,41.09,55.55,60.71,54.5485,No,Master's,Medium
S11095,87.46,Female,18,Engineering,88.34,64.5,62.94,64.33,No,Master's,Medium
S11110,86.63,Female,21,Mathematics,59.12,82.05,80.8,72.136,No,High School,High
S11138,67.51,Male,24,Business,52.54,74.65,59.24,64.136,Yes,High School,Low
S11178,70.69,Female,24,Mathematics,47.83,44.91,62.97,59.9025,Yes,High School,Low
S11193,88.85,Female,21,Mathematics,53.09,92.76,83.98,75.6025,Yes,None,High
S11215,77.96,Female,19,Engineering,50.06,44.41,83.41,66.9585,Yes,None,High
S11216,62.19,Male,21,Engineering,45.52,47.16,92.82,73.31,No,None,Medium
S11222,71.94,Male,23,Engineering,56.77,42.29,63.87,54.557,No,None,Medium
S11224,60.75,Male,21,Business,68.92,50.87,82.9,76.0325,No,PhD,Medium
S11239,62.79,Male,24,CS,94.18,93.15,58.83,79.3275,Yes,High School,Low
S11240,73.56,Female,23,Mathematics,49.82,63.29,61.87,67.913,No,High School,Low
S11248,69.95,Male,21,Engineering,73.0,90.2,70.2,72.694,No,PhD,Low
S11264,83.26,Male,20,Mathematics,54.2,90.86,58.0,70.8965,No,Bachelor's,Low
S11269,92.41,Female,21,Engineering,69.56,51.37,56.36,57.584,Yes,High School,High
S11277,93.81,Female,23,Mathematics,51.07,43.65,90.84,62.439,Yes,Bachelor's,High
S11287,87.95,Male,22,CS,41.97,70.93,88.06,73.414,Yes,Bachelor's,High
S11291,93.71,Male,20,Engineering,93.98,75.19,73.83,79.6475,Yes,High School,Low
S11297,74.71,Male,19,Engineering,59.19,52.12,54.12,62.1725,Yes,None,High
S11309,89.06,Female,23,Engineering,63.14,96.5,74.4,78.135,Yes,Bachelor's,Low
S11341,64.06,Male,24,CS,65.61,56.72,91.86,73.499,Yes,None,Low
S11347,73.84,Male,24,Business,49.18,51.59,91.41,65.9575,No,Bachelor's,Low
S11356,75.57,Female,24,CS,81.79,97.69,87.61,86.4325,No,Master's,Low
S11409,82.14,Female,22,Business,58.62,80.05,98.32,81.3795,No,None,High
S11420,99.64,Female,23,Engineering,79.12,40.2,51.26,57.881,Yes,High School,Low
S11457,70.31,Female,18,Engineering,80.17,67.92,97.82,80.8575,Yes,None,Medium
S11514,90.05,Male,23,Mathematics,90.19,47.95,61.83,61.65,Yes,High School,High
S11542,84.89,Female,19,Mathematics,75.81,74.04,98.99,83.0315,Yes,Bachelor's,Low
S11567,72.76,Female,23,Mathematics,88.83,54.22,69.92,69.2295,No,None,Medium
S11578,84.02,Female,23,Engineering,79.29,93.98,86.55,81.0975,No,Bachelor's,Medium
S11606,78.48,Female,24,Mathematics,53.11,42.51,58.05,52.343,Yes,PhD,Medium
S11624,68.7,Female,18,Mathematics,96.81,53.75,63.2,64.734,No,None,High
S11647,71.51,Female,23,Business,64.97,87.37,84.46,79.268,No,None,High
S11650,63.66,Female,21,CS,65.92,43.34,72.08,60.8305,Yes,Bachelor's,High
S11680,99.38,Male,22,Business,65.31,82.43,61.24,73.908,Yes,Bachelor's,Low
S11683,96.2,Female,19,Business,74.58,94.9,53.36,74.8245,Yes,High School,Medium
S11693,97.78,Female,23,CS,96.89,95.66,78.0,84.4035,No,PhD,Low
S11695,90.96,Female,24,Engineering,59.29,94.12,75.45,76.3995,No,Master's,High
S11707,80.05,Male,22,Mathematics,64.5,41.53,74.93,66.0165,Yes,Bachelor's,High
S11709,99.58,Female,22,CS,90.72,66.53,73.69,66.6515,Yes,Master's,Low
S11714,61.69,Male,23,Business,49.95,58.22,81.7,68.9935,Yes,Master's,Medium
S11731,91.55,Male,20,CS,77.37,42.13,93.68,67.663,No,Master's,High
S11736,83.29,Female,18,CS,71.42,84.47,65.91,73.8685,Yes,PhD,High
S11739,63.05,Female,22,Business,43.81,65.37,52.88,62.9575,No,None,Medium
S11747,74.12,Male,18,CS,46.95,71.53,95.56,75.193,No,High School,High
S11779,76.57,Female,21,Engineering,69.16,56.45,85.25,73.33,No,High School,Low
S11794,87.29,Male,22,Engineering,98.14,63.41,50.52,65.898,Yes,PhD,Low
S11815,62.94,Female,20,CS,84.97,71.17,73.82,68.5945,Yes,High School,Medium
S11822,71.14,Male,18,Business,87.27,55.61,77.74,71.024,No,Bachelor's,Medium
S11832,79.18,Male,22,CS,64.23,66.8,90.92,74.699,Yes,None,High
S11846,65.26,Female,22,CS,82.73,76.21,96.97,83.123,Yes,Master's,Low
S11859,99.75,Female,22,Engineering,53.42,80.19,54.66,70.531,No,PhD,Low
S11873,88.29,Male,24,Engineering,69.69,90.26,79.24,80.901,No,Bachelor's,Low
S11875,63.33,Male,18,Business,98.24,43.22,88.74,72.3615,Yes,PhD,High
S11921,97.21,Female,19,Business,90.27,94.19,75.51,78.4655,No,PhD,High
S11929,75.28,Male,21,CS,52.5,92.95,88.3,76.4805,No,High School,High
S11936,95.97,Male,22,CS,84.06,59.42,59.49,71.9855,No,Bachelor's,Medium
S11946,81.09,Female,23,Business,44.66,72.14,74.49,66.943,Yes,PhD,Medium
S12002,72.92,Male,23,Business,85.13,56.33,65.46,68.926,No,High School,Low
S12011,87.41,Female,22,CS,72.02,58.48,51.37,63.678,No,PhD,Medium
S12032,92.07,Female,20,Engineering,74.61,92.99,66.72,81.5475,No,Master's,High
S12064,62.2,Female,20,Engineering,53.13,89.35,70.64,69.6125,No,PhD,Low
S12069,69.18,Female,21,Business,58.91,79.75,80.61,71.7725,Yes,Bachelor's,Medium
S12071,86.43,Male,19,CS,86.94,60.84,80.35,76.719,Yes,Bachelor's,Medium
S12084,66.58,Female,20,CS,68.67,75.56,72.67,74.3215,Yes,Master's,Low
S12104,81.24,Female,18,CS,75.33,58.21,53.1,61.564,No,Master's,High
S12111,81.92,Male,21,Mathematics,64.34,44.02,82.74,66.2625,No,Bachelor's,High
S12112,87.04,Male,19,Business,60.07,85.51,50.33,70.735,No,Bachelor's,Medium
S12116,93.87,Female,21,Mathematics,42.29,90.66,61.39,70.1165,No,Bachelor's,High
S12125,68.54,Female,18,Engineering,53.46,57.9,81.67,67.402,No,Bachelor's,High
S12130,66.88,Female,19,Business,95.12,63.6,91.82,81.78,Yes,Bachelor's,Low
S12158,95.2,Female,19,Business,85.7,79.7,87.1,79.638,No,Master's,High
S12165,95.65,Female,19,Mathematics,64.05,65.12,87.75,69.929,Yes,Master's,Medium
S12180,81.79,Male,18,CS,91.64,78.47,83.48,82.0735,Yes,High School,Medium
S12183,84.56,Male,19,CS,79.17,86.71,69.22,77.3185,Yes,High School,Low
S12211,99.05,Female,20,CS,46.31,68.92,59.72,67.277,No,None,High
S12219,80.22,Male,23,CS,79.95,90.96,51.57,71.2495,Yes,Master's,Medium
S12222,84.57,Female,21,Mathematics,99.58,84.13,60.68,75.373,No,High School,Medium
S12242,92.02,Female,18,Mathematics,82.96,43.95,82.66,70.073,Yes,Bachelor's,High
S12247,64.4,Male,23,CS,81.53,89.0,86.19,80.654,Yes,Master's,Low
S12266,83.84,Male,24,Mathematics,81.87,90.61,75.57,79.935,Yes,Master's,Low
S12348,91.24,Male,24,Business,42.53,46.02,58.44,54.5515,No,Master's,High
S12349,84.5,Female,18,Engineering,44.36,66.36,59.89,63.809,No,None,High
S12432,91.4,Female,24,Engineering,73.75,85.74,73.93,71.3135,No,None,High
S12440,70.65,Female,21,Mathematics,77.35,59.74,78.88,72.5705,No,PhD,Low
S12471,92.15,Male,18,CS,51.42,91.27,85.81,76.9435,No,None,Medium
S12481,85.09,Male,23,Business,45.43,67.15,60.86,66.265,Yes,Bachelor's,Medium
S12519,71.73,Female,22,Mathematics,61.14,86.27,67.91,78.6295,No,Master's,High
S12530,60.99,Male,18,CS,54.85,53.46,58.0,63.898,No,Bachelor's,High
S12538,89.41,Male,22,Engineering,95.92,60.45,87.34,77.201,Yes,High School,Medium
S12541,68.09,Male,20,Mathematics,81.94,56.71,80.04,73.937,Yes,High School,Medium
S12542,70.5,Female,18,Engineering,45.27,56.32,79.16,62.1015,Yes,Master's,Medium
S12543,91.86,Female,21,CS,82.75,72.32,80.38,77.961,Yes,PhD,Medium
S12546,65.28,Male,20,CS,69.91,44.14,96.58,71.86,Yes,Master's,High
S12592,99.12,Male,19,Engineering,53.93,75.31,90.17,77.8375,No,Bachelor's,High
S12593,69.1,Male,23,CS,50.03,58.56,59.93,63.664,Yes,None,High
S12595,67.87,Male,19,Engineering,60.69,90.69,76.21,72.58,No,Master's,Low
S12630,67.29,Male,18,Mathematics,55.36,96.84,90.95,82.8135,Yes,None,High
S12667,71.61,Female,23,CS,42.58,90.51,89.27,73.8645,Yes,PhD,Medium
S12673,86.73,Female,21,Engineering,40.86,70.79,87.79,65.7905,No,PhD,Low
S12685,95.78,Female,22,Engineering,60.81,78.58,69.16,70.8425,No,Master's,Low
S12705,70.63,Male,19,CS,64.62,69.2,60.58,66.041,Yes,None,Medium
